taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,64,144,72,72,0.209163,0.281437,0.240322,0.012636,29,0.554109
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,128,144,72,72,0.216734,0.276606,0.244986,0.010411,43,0.541763
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,64,144,72,72,0.214925,0.278443,0.241859,0.013758,41,0.506752
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,128,144,72,72,0.221605,0.267442,0.244664,0.009567,42,0.474537
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,144,72,72,0.208167,0.276447,0.242898,0.012748,39,0.540413
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,144,72,72,0.218734,0.268182,0.246187,0.010061,59,0.531154
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,126.071071,136.777000,131.926953,2.244918,135,0.416474
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,127.381699,135.000000,130.969146,1.590652,140,0.534722
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,125.474576,137.942116,131.604715,2.221351,139,0.452353
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,126.895214,134.314861,130.872084,1.528105,138,0.492959
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,123.802395,137.918489,131.072032,2.195927,131,0.477623
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,127.072901,134.801208,130.752128,1.586621,140,0.539931
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,144,72,72,125945.000000,136946.000000,132306.812500,2308.526096,144,0.413002
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,144,72,72,251961.000000,268515.000000,259989.604167,3226.896394,144,0.528356
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,144,72,72,125851.000000,138218.000000,131967.979167,2280.271583,144,0.449556
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,144,72,72,251887.000000,266615.000000,259689.347222,3067.465320,144,0.520833
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,144,72,72,124050.000000,138746.000000,131369.145833,2307.674849,144,0.507137
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,144,72,72,252748.000000,268175.000000,259555.208333,3297.926703,144,0.560860
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,122.056886,143.489552,132.305032,3.874743,126,0.478202
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,125.648485,138.493192,131.162546,2.756008,123,0.520062
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,121.873494,141.259701,132.092124,3.872216,123,0.484182
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,124.184848,136.620272,130.918301,2.366903,129,0.512828
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,122.339339,141.188623,131.376723,4.088305,113,0.438754
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,123.444947,138.636501,131.105955,2.687688,128,0.574749
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,64,144,72,72,0.201798,0.291833,0.242303,0.014382,42,0.572338
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,128,144,72,72,0.226196,0.265224,0.245010,0.008889,46,0.561246
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,64,144,72,72,0.201597,0.276171,0.243318,0.014037,52,0.493441
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,128,144,72,72,0.221719,0.270938,0.244659,0.009007,39,0.478106
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,144,72,72,0.205384,0.274274,0.242188,0.013124,37,0.502604
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,144,72,72,0.221551,0.264617,0.244690,0.008413,36,0.571663
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,125.052894,137.991054,131.746046,2.444026,136,0.500579
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,126.432323,135.092052,130.959456,1.616830,141,0.497299
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,126.498998,135.991036,131.500970,2.011912,138,0.456211
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,126.856064,135.459950,130.824907,1.549959,135,0.432099
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,125.492016,137.350947,131.226552,2.539019,127,0.538966
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,127.505284,134.477649,130.861870,1.506979,141,0.524498
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,144,72,72,125303.000000,138819.000000,132093.763889,2524.941451,144,0.505015
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,144,72,72,250336.000000,268563.000000,260046.555556,3324.187680,144,0.511092
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,144,72,72,126246.000000,136596.000000,131855.638889,2068.223095,144,0.468943
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,144,72,72,251793.000000,268888.000000,259639.312500,3191.029050,144,0.430266
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,144,72,72,125743.000000,138293.000000,131669.562500,2588.174498,144,0.553434
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,144,72,72,253256.000000,267745.000000,259798.868056,3093.229392,144,0.535012
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,121.765766,141.712575,131.766015,4.109091,118,0.513310
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,124.203927,137.301515,130.966455,2.554630,125,0.524691
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,121.849398,142.059524,132.176733,3.753442,123,0.541860
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,123.465961,140.361573,130.578811,2.762145,119,0.452739
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,119.467066,142.282282,131.499205,4.466304,114,0.490162
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,123.260606,138.196672,130.863348,2.900212,122,0.562211
